target,precursor_ids,doi,year,type
Li3PO4,"1005,360",10.1016/s0921-5107(02)00574-3,2003,train
Gd0.3592Si0.2308O1,"746,729",10.1016/j.ceramint.2015.10.124,2016,val
BaEu2Mn2O7,"567,40,226",10.1016/j.ceramint.2005.07.005,2006,train
Fe2Zn2O5,"973,220",10.1016/j.jelechem.2018.07.003,2018,test
Zr0.2Al0.4O1,"3,671",10.1016/j.ceramint.2016.02.018,2016,train
Ir4Sb12,"274,146",10.1016/j.solidstatesciences.2018.04.011,2018,train
Ir4In0.2Sb12,"425,274,146",10.1016/j.solidstatesciences.2018.04.011,2018,train
Sr0.125Al0.25Si0.25O1,"746,671,300",10.1016/j.ceramint.2016.02.024,2016,train
Ba0.1111Ti0.4444O1,"759,40",10.1016/j.ceramint.2017.06.178,2017,train
Na0.2763Lu0.0658Al0.2632Si0.2632O1F0.3158,"746,163,212,671,951",10.1016/j.ceramint.2017.07.014,2017,test
LiCaBO3,"1005,983,397",10.1016/j.ceramint.2015.12.117,2016,train
LiSrBO3,"300,1005,397",10.1016/j.ceramint.2015.12.117,2016,train
SrNb2Bi2O9,"192,300,526",10.1016/j.ceramint.2016.06.119,2016,train
Sr0.998Eu0.002Nb2Bi2O9,"192,300,526,226",10.1016/j.ceramint.2016.06.119,2016,train
Sr0.996Eu0.004Nb2Bi2O9,"192,300,526,226",10.1016/j.ceramint.2016.06.119,2016,train
Sr0.994Eu0.006Nb2Bi2O9,"192,300,526,226",10.1016/j.ceramint.2016.06.119,2016,train
Sr0.5Si0.25O1,"746,300",10.1016/s0925-8388(02)00376-6,2002,train
Gd0.1667W0.25O1,"243,729",10.1016/j.matchemphys.2018.05.008,2018,train
La1S0.5O1,"824,222",10.1016/j.ceramint.2014.02.081,2014,train
Nb0.3333Zn0.1667O1,"526,220",10.1016/s0272-8842(02)00202-x,2003,train
Ba0.7Ca0.3TiO3,"759,40,983",10.1016/j.jallcom.2018.05.093,2018,train
Ba0.7Ca0.3Ti0.99Cu0.01O3,"759,818,40,983",10.1016/j.jallcom.2018.05.093,2018,train
Ba0.7Ca0.3Ti0.98Cu0.02O3,"759,818,40,983",10.1016/j.jallcom.2018.05.093,2018,train
LiMn1.5Fe0.5O4,"289,1010,559",10.1016/s0378-7753(99)00256-6,1999,train
Ti20Fe20Co20Ni20Al20,"726,941,972,1020,161",10.1016/j.msea.2015.07.052,2015,val
BaTi0.99Nb0.005Co0.005O3,"759,526,881,40",10.1016/j.ceramint.2013.06.079,2014,train
BaTi0.98Nb0.01Co0.01O3,"759,526,881,40",10.1016/j.ceramint.2013.06.079,2014,train
BaTi0.95Nb0.025Co0.025O3,"759,526,881,40",10.1016/j.ceramint.2013.06.079,2014,train
BaTi0.93Nb0.035Co0.035O3,"759,526,881,40",10.1016/j.ceramint.2013.06.079,2014,train
BaTi0.9Nb0.05Co0.05O3,"759,526,881,40",10.1016/j.ceramint.2013.06.079,2014,train
Ta0.1429Bi0.4286O1,"114,192",10.1016/j.matchemphys.2018.04.095,2018,train
Sr1.7Mg0.3SiO4,"746,762,300",10.1016/j.ceramint.2012.03.076,2012,train
La2Zr3Mo9O36,"824,3,208",10.1016/j.jeurceramsoc.2017.08.023,2018,test
Ir2CuSe4,"274,904,228",10.1016/s0038-1098(98)00337-8,1998,train
Cu0.25Ir0.5S1,"274,228,222",10.1016/s0038-1098(98)00337-8,1998,train
Sr0.1667La0.1667Co0.3333O1,"300,824,291",10.1016/s0040-6090(00)01862-9,2001,train
Li7La3Zr1.75Nb0.25Al0.1O12,"526,824,3,1010,671",10.1016/j.ssi.2018.05.015,2018,test
Sm0.01Ti0.98Ta0.01O2,"759,114,754",10.1016/j.ceramint.2017.07.034,2017,train
Sm0.03Ti0.94Ta0.03O2,"759,114,754",10.1016/j.ceramint.2017.07.034,2017,train
Sm0.075Ti0.85Ta0.075O2,"759,114,754",10.1016/j.ceramint.2017.07.034,2017,train
Zr1Cu1Ag0.2222,"606,538,228",10.1016/j.jnoncrysol.2018.06.036,2018,train
Ba0.3333Zr0.0433Ti0.29O1,"3,759,40",10.1016/j.jeurceramsoc.2017.12.063,2018,train
Ba0.2833Ca0.05Zr0.0333Ti0.3O1,"983,3,759,40",10.1016/j.jeurceramsoc.2017.12.063,2018,train
Ca2.89Mg0.11P2O8,"253,762,983",10.1016/j.ceramint.2014.11.055,2015,train
Fe2CoO4,"289,943",10.1016/j.ceramint.2014.04.140,2014,train
Fe0.5Co0.125Ni0.125O1,"289,152,943",10.1016/j.ceramint.2014.04.140,2014,train
Fe2NiO4,"289,152",10.1016/j.ceramint.2014.04.140,2014,train
Li7La3Zr2O12,"1005,824,3",10.1016/j.ceramint.2013.07.135,2014,train
Ga0.5Cu0.5S1,"863,843",10.1016/s0921-5107(98)00418-8,1999,train
Ga0.5Cu0.5S1,"863,843",10.1016/s0921-5107(98)00418-8,1999,train
Zr41.18Cu58.82,"538,228",10.1016/j.matchar.2018.04.036,2018,train
Zr0.7857Cu1,"538,228",10.1016/j.matchar.2018.04.036,2018,train
Zr1Cu1,"538,228",10.1016/j.matchar.2018.04.036,2018,train
Zr66.67Cu33.33,"538,228",10.1016/j.matchar.2018.04.036,2018,train
Ti1Al0.3333,"972,161",10.1016/s0925-8388(99)00097-3,1999,train
Li0.55V0.45O1,"1005,560",10.1016/j.nanoen.2017.12.006,2018,train
LaTiO3.04,"759,824",10.1016/s0921-5107(99)00421-3,1999,train
LaFeO3,"289,88",10.1016/s0955-2219(01)00122-4,2001,train
LaAlO3,"671,88",10.1016/s0955-2219(01)00122-4,2001,train
SrFeO3,"289,300",10.1016/s0955-2219(01)00122-4,2001,train
SrAlO3,"671,300",10.1016/s0955-2219(01)00122-4,2001,train
Mg0.5NdSn0.5O3,"835,248,184",10.1016/j.ceramint.2011.11.069,2012,train
Ti0.05V0.9Cu0.05Bi2O5.4,"759,818,192,560",10.1016/s0955-2219(01)00123-6,2001,train
Ti0.99V0.01O2,"759,560",10.1016/j.ceramint.2007.09.030,2008,train
Li0.01Ti0.99O2,"759,1005",10.1016/j.ceramint.2007.09.030,2008,train
Sc0.12Ti0.2133Bi0.12Pb0.2133O1,"454,699,759,192",10.1016/j.ceramint.2017.06.021,2017,train
Zr0.1429Ti0.1429Nb0.1429Fe1,"972,538,292,941",10.1016/j.powtec.2018.06.021,2018,test
Li0.5Ni0.5O1,"566,1010",10.1016/s0167-2738(98)00137-4,1999,train
V2Cd2O7,"303,91",10.1016/j.ceramint.2018.02.173,2018,val
Ba2.25Sm3.5Ti5Ta5O30,"759,114,40,754",10.1016/s0955-2219(00)00180-1,2001,train
Ba1.5Sm4Ti5Ta5O30,"759,114,40,754",10.1016/s0955-2219(00)00180-1,2001,train
Ba0.99Sm4.34Ti5Ta5O30,"759,114,40,754",10.1016/s0955-2219(00)00180-1,2001,train
Ba0.75Sm4.5Ti5Ta5O30,"759,114,40,754",10.1016/s0955-2219(00)00180-1,2001,train
Ca0.1La0.2333Mn0.3333O1,"559,824,983",10.1016/s0169-4332(97)00680-6,1998,train
Li6CaF8,"194,423",10.1016/j.optmat.2018.05.027,2018,test
Li0.0833Ti0.1667P0.25O1,"759,1005,253",10.1016/j.jssc.2018.06.028,2018,train
Fe2CoO4,"289,291",10.1016/j.ceramint.2014.12.129,2015,train
Ca0.5Si0.25O1,"1024,746",10.1016/j.ceramint.2011.05.003,2011,train
Ca0.5Si0.25O1,"746,1024",10.1016/j.ceramint.2011.05.003,2011,train
Sr2TiO4,"759,300",10.1016/j.jeurceramsoc.2018.04.029,2018,train
Ca0.3333Zr0.3In0.0333O1,"638,3,983",10.1016/j.ceramint.2010.10.035,2011,train
BaMg2V2O8,"835,560,813",10.1016/j.ceramint.2016.03.208,2016,val
Ba0.6Sr0.4Mg2V2O8,"835,300,560,813",10.1016/j.ceramint.2016.03.208,2016,val
Y0.8Nb0.2O1.7,"526,865",10.1016/s0167-2738(97)00529-8,1998,train
Ti0.3333Pb0.3333O1,"454,759",10.1016/j.actamat.2017.05.066,2017,train
Ti0.3333Pb0.3333O1,"454,759",10.1016/j.actamat.2017.05.066,2017,train
Fe74Ga26,"1011,941",10.1016/j.jallcom.2018.07.103,2018,test
Na0.01Ni0.99O,"128,152",10.1016/j.ceramint.2017.06.037,2017,train
Na0.03Ni0.97O,"128,152",10.1016/j.ceramint.2017.06.037,2017,train
Na0.05Ni0.95O,"128,152",10.1016/j.ceramint.2017.06.037,2017,train
Na0.07Ni0.93O,"128,152",10.1016/j.ceramint.2017.06.037,2017,train
Na0.09Ni0.91O,"128,152",10.1016/j.ceramint.2017.06.037,2017,train
Na0.11Ni0.89O,"128,152",10.1016/j.ceramint.2017.06.037,2017,train
Na0.137Ca0.1096P0.3288O1,"194,951,840,983",10.1016/j.jnoncrysol.2018.04.046,2018,test
Ba6Nb6O21,"526,40",10.1016/s0955-2219(03)00154-7,2003,train
Ba0.3333Ti0.3333O1,"759,40",10.1016/j.ceramint.2016.03.075,2016,train
Sr2MoFeN0.666O5.334,"289,300,406",10.1016/j.ceramint.2011.09.014,2012,train
Sr0.8Ca0.8La1.4Mn2O7,"824,983,300,242",10.1016/s0038-1098(99)00101-5,1999,train
Ba0.8Sr0.8La1.4Mn2O7,"824,300,40,242",10.1016/s0038-1098(99)00101-5,1999,train
ZrPbSb2O8,"454,812,3",10.1016/s0955-2219(01)00399-5,2002,train
La0.5Cu0.25O1,"818,824",10.1016/j.ceramint.2016.05.113,2016,train
Cs2TeO4,"438,715",10.1016/s0925-8388(98)00849-4,1999,train
NdNiBi2,"1019,922,726",10.1016/s0925-8388(97)00517-3,1998,train
Li0.35Ti0.1Mn0.05Fe2.05Zn0.3O4,"220,759,1005,123,289",10.1016/j.jallcom.2018.06.080,2018,test
Li35Al10Ge40P75O300,"253,1005,20,798",10.1016/s0167-2738(00)00500-2,2000,train
Li28Ti38Al18P78O312,"253,759,1005,20",10.1016/s0167-2738(00)00500-2,2000,train
Gd0.25V0.25O1,"729,560",10.1016/s0025-5408(99)00171-3,1999,train
Gd0.98Nd0.02VO4,"729,560,184",10.1016/s0025-5408(99)00171-3,1999,train
Gd0.25V0.25O1,"729,560",10.1016/s0025-5408(99)00171-3,1999,train
Ti0.67Ni0.33PbO3,"454,759,152",10.1016/j.ceramint.2015.07.127,2015,train
BaCe0.125Ti0.75Ni0.125O3,"40,759,152,412",10.1016/j.ceramint.2015.07.127,2015,train
Ti0.2233Ni0.11Pb0.3333O1,"454,759,152",10.1016/j.ceramint.2015.07.127,2015,train
Ba0.3333Ce0.0417Ti0.25Ni0.0417O1,"40,759,152,412",10.1016/j.ceramint.2015.07.127,2015,train
Mn0.15Cd0.1Fe0.5O1,"91,289,801",10.1016/j.ceramint.2013.05.130,2014,train
Mn0.15Cd0.1Fe0.4688Co0.0313O1,"91,289,881,801",10.1016/j.ceramint.2013.05.130,2014,train
Mn0.15Cd0.1Fe0.4375Co0.0625O1,"91,289,881,801",10.1016/j.ceramint.2013.05.130,2014,train
Mn0.15Cd0.1Fe0.4062Co0.0938O1,"91,289,881,801",10.1016/j.ceramint.2013.05.130,2014,train
Mn0.15Cd0.1Fe0.375Co0.125O1,"91,289,881,801",10.1016/j.ceramint.2013.05.130,2014,train
Mn0.15Cd0.1Fe0.3125Co0.1875O1,"91,289,881,801",10.1016/j.ceramint.2013.05.130,2014,train
Mn0.15Cd0.1Fe0.25Co0.25O1,"91,289,881,801",10.1016/j.ceramint.2013.05.130,2014,train
Pb0.15Ge0.85Te,"785,330,505",10.1016/j.jallcom.2018.04.317,2018,train
Sm0.006Pb0.144Ge0.85Te,"785,330,144,505",10.1016/j.jallcom.2018.04.317,2018,train
Sm0.012Pb0.138Ge0.85Te,"785,330,144,505",10.1016/j.jallcom.2018.04.317,2018,train
Sm0.018Pb0.132Ge0.85Te,"785,330,144,505",10.1016/j.jallcom.2018.04.317,2018,train
Sm0.024Pb0.126Ge0.85Te,"785,330,144,505",10.1016/j.jallcom.2018.04.317,2018,train
Sm0.03Pb0.12Ge0.85Te,"785,330,144,505",10.1016/j.jallcom.2018.04.317,2018,train
Sm0.036Pb0.114Ge0.85Te,"785,330,144,505",10.1016/j.jallcom.2018.04.317,2018,train
Sm0.042Pb0.108Ge0.85Te,"785,330,144,505",10.1016/j.jallcom.2018.04.317,2018,train
Ca2.94Si3O9,"746,983",10.1016/j.jallcom.2018.06.130,2018,test
Ca2.52Si3O9,"746,983",10.1016/j.jallcom.2018.06.130,2018,test
Li0.333CaTa0.667O3,"114,1005,983",10.1016/s0955-2219(03)00163-8,2003,train
Mg0.111Nb0.2223Pb0.3333O1,"454,526,835",10.1016/j.jeurceramsoc.2017.06.011,2017,train
Gd5Bi3,"932,1019",10.1016/s0925-8388(99)00799-9,2000,train
Gd4Bi3,"932,1019",10.1016/s0925-8388(99)00799-9,2000,train
Li0.2397Dy0.0083B0.5785O1,"1005,32,397",10.1016/j.ceramint.2015.05.039,2015,val
Li0.5Co0.5O1,"683,1005",10.1016/j.ceramint.2017.02.071,2017,train
Li0.5Co0.5O1,"683,1005",10.1016/j.ceramint.2017.02.071,2017,train
Yb0.5Nb0.5PbO3,"454,617,526",10.1016/s0955-2219(01)00088-7,2001,train
Ba0.3Yb0.5Nb0.5Pb0.7O3,"454,617,526,40",10.1016/s0955-2219(01)00088-7,2001,train
Ti0.125Nb0.25Co0.125O1,"526,759,943",10.1016/j.ceramint.2017.06.025,2017,train
Sr0.1667Ce0.1667Ti0.3333O1,"759,300,412",10.1016/j.jeurceramsoc.2017.03.046,2017,test
VWPO5,"243,310",10.1016/j.cattod.2018.05.040,2018,test
Ca0.0833Ti0.3333Cu0.25O1,"759,818,983",10.1016/j.ceramint.2017.02.029,2017,train
CuBi2O4,"993,928",10.1016/s0025-5408(97)00202-x,1998,train
Ni0.1Cu0.9Bi2O4,"993,399,928",10.1016/s0025-5408(97)00202-x,1998,train
Ni0.2Cu0.8Bi2O4,"993,399,928",10.1016/s0025-5408(97)00202-x,1998,train
Li0.0833Ti0.1667P0.25O1,"759,1005,253",10.1016/j.ssi.2018.05.007,2018,train
Na0.3333Nb0.3333O1,"526,951",10.1016/j.actamat.2018.07.005,2018,train
Na0.1944Nb0.2778Bi0.1389O1,"526,192,951",10.1016/j.actamat.2018.07.005,2018,train
ZrMo0.4Cr1.6,"538,987,58",10.1016/s0925-8388(03)00025-2,2003,train
Zr0.97Mo0.4Cr1.6,"538,987,58",10.1016/s0925-8388(03)00025-2,2003,train
Zr0.95Mo0.4Cr1.6,"538,987,58",10.1016/s0925-8388(03)00025-2,2003,train
Zr0.93Mo0.4Cr1.6,"538,987,58",10.1016/s0925-8388(03)00025-2,2003,train
Zr0.91Mo0.4Cr1.6,"538,987,58",10.1016/s0925-8388(03)00025-2,2003,train
BaTiO3,"759,40",10.1016/j.ceramint.2017.04.032,2017,train
Li0.3333Ti0.4167O1,"759,1005",10.1016/j.electacta.2018.06.057,2018,train
Ba0.3333Ca0.1111Nb0.2222O1,"526,40,983",10.1016/j.ceramint.2017.07.133,2017,train
Mg0.1667Nb0.3333O1,"835,526",10.1016/j.ceramint.2015.06.010,2015,train
Ti1Al0.3333,"972,161",10.1016/s0925-8388(03)00202-0,2003,train
Ti1Si0.3333C0.6667,"514,44,972",10.1016/j.ceramint.2012.04.049,2012,train
Y0.667Ti4Cu3O12,"759,818,865",10.1016/j.ceramint.2015.05.089,2015,train
Sr0.05Ca1.09Nb0.667Pb0.19O3,"454,526,752,983",10.1016/s0254-0584(02)00282-1,2003,train
Sr0.2Ca0.97Nb0.667Pb0.16O3,"454,526,752,983",10.1016/s0254-0584(02)00282-1,2003,train
NdNiSn,"726,922,966",10.1016/s0925-8388(01)01877-1,2002,train
Nd1Ni1Sn1,"726,922,966",10.1016/s0925-8388(01)01877-1,2002,train
Li0.125Al0.0417Ge0.125P0.25O1,"1005,671,253,798",10.1016/j.jpowsour.2018.05.080,2018,train
Na0.6667Zr0.3333O1,"3,951",10.1016/j.jclepro.2018.05.241,2018,train
Mg2SiO4,"835,746",10.1016/j.jeurceramsoc.2017.10.035,2018,train
Li3Mg2Nb0.98Sb0.02O6,"835,1005,526,812",10.1016/j.jallcom.2018.06.347,2018,val
Li3Mg2Nb0.92Sb0.08O6,"835,1005,526,812",10.1016/j.jallcom.2018.06.347,2018,val
Sr0.3333Ti0.3333O1,"759,300",10.1016/s0025-5408(99)00019-7,1999,train
In22Ga65Sn13,"425,966,1011",10.1016/j.matlet.2018.05.111,2018,test
Ti0.2Bi0.4O1,"759,192",10.1016/j.ceramint.2012.08.015,2013,train
MgPr0.01La0.99Al11O19,"41,455,824,20",10.1016/j.ceramint.2014.11.070,2015,train
MgPr0.05La0.95Al11O19,"41,455,824,20",10.1016/j.ceramint.2014.11.070,2015,train
MgPr0.08La0.92Al11O19,"41,455,824,20",10.1016/j.ceramint.2014.11.070,2015,train
MgPr0.1La0.9Al11O19,"41,455,824,20",10.1016/j.ceramint.2014.11.070,2015,train
MgPr0.15La0.85Al11O19,"41,455,824,20",10.1016/j.ceramint.2014.11.070,2015,train
Fe0.5Ni0.25O1,"289,152",10.1016/j.ceramint.2016.07.007,2016,train
Ca0.1667Mg0.1667Si0.3333O1,"41,746,983",10.1016/j.jallcom.2018.06.174,2018,train
Sr5P3O12Cl,"253,971,300",10.1016/j.ceramint.2018.05.140,2018,train
Na0.5La0.5Ti7Bi8O27,"824,759,192,951",10.1016/j.ceramint.2017.10.030,2018,test
LiFePO4,"444,289",10.1016/j.ceramint.2009.10.003,2010,train
Cr0.083Al0.083,"54,673",10.1016/s0167-2738(02)00072-3,2002,train
CaTi4Cu3O12,"818,1024,759",10.1016/j.ceramint.2011.12.059,2012,train
CaMg0.2Ti4Cu2.8O12,"835,818,1024,759",10.1016/j.ceramint.2011.12.059,2012,train
CaMg0.4Ti4Cu2.6O12,"835,818,1024,759",10.1016/j.ceramint.2011.12.059,2012,train
CaMg0.6Ti4Cu2.4O12,"835,818,1024,759",10.1016/j.ceramint.2011.12.059,2012,train
CaMg0.8Ti4Cu2.2O12,"835,818,1024,759",10.1016/j.ceramint.2011.12.059,2012,train
CaMgTi4Cu2O12,"835,818,1024,759",10.1016/j.ceramint.2011.12.059,2012,train
Ca0.3333Mg0.111Nb0.2223O1,"526,983,835",10.1016/j.ceramint.2012.01.037,2012,train
Ca0.2La0.089Ti0.3333O1,"824,759,983",10.1016/j.ceramint.2012.01.037,2012,train
Ca0.2La0.089Ti0.3333O1,"824,759,983",10.1016/j.ceramint.2012.01.037,2012,train
Al0.5Zn0.25O1,"671,220",10.1016/j.ceramint.2012.05.096,2013,train
Ca0.3333Ti0.3333O1,"759,983",10.1016/j.ceramint.2012.05.096,2013,train
Al0.5Zn0.25O1,"671,220",10.1016/j.ceramint.2012.05.096,2013,train
Y34Al38Si64O236,"746,671,865",10.1016/s0022-3093(99)00377-4,1999,train
Ca0.0833Ti0.3333Cu0.25O1,"818,759,983",10.1016/j.jallcom.2018.07.370,2018,train
Sr0.05Ca0.95Ti3.99Cu3Zn0.01O12,"818,220,759,983,300",10.1016/j.jallcom.2018.07.370,2018,train
Sr0.05Ca0.95Ti3.975Cu3Zn0.025O12,"818,220,759,983,300",10.1016/j.jallcom.2018.07.370,2018,train
Sr0.05Ca0.95Ti3.95Cu3Zn0.05O12,"818,220,759,983,300",10.1016/j.jallcom.2018.07.370,2018,train
Li5FeO4,"973,854",10.1016/j.cej.2018.08.017,2018,train
Li1Fe0.2O0.8,"289,854",10.1016/j.cej.2018.08.017,2018,train
Li5FeO4,"973,1010",10.1016/j.cej.2018.08.017,2018,train
Li1Fe0.2O0.8,"973,854",10.1016/j.cej.2018.08.017,2018,train
Fe0.4444Bi0.2222O1,"289,192",10.1016/j.ceramint.2016.03.157,2016,train
CaZnGe2O6,"798,220,983",10.1016/j.materresbull.2018.04.047,2018,train
Ba0.3333Y0.05Zr0.28Cu0.0033O1,"818,865,40,3",10.1016/j.ceramint.2013.05.081,2013,train
Li0.25Mn0.5O1,"1005,559",10.1016/s0378-7753(99)00286-4,1999,train
ZrV0.2Mn0.6Co0.1Ni1.2,"354,726,538,1020,533",10.1016/s0925-8388(00)00826-4,2000,train
Nb2PbO6,"454,526",10.1016/s0955-2219(98)00373-2,1999,train
Mn2Ni6PbTe3O18,"454,720,438,242",10.1016/s0025-5408(99)00231-7,1999,train
BaY2CuO5,"818,40,865",10.1016/s0955-2219(03)00548-x,2004,train
BaMg0.4Y2Cu0.6O5,"835,818,40,865",10.1016/s0955-2219(03)00548-x,2004,train
Ba0.2667Sr0.0667Zr0.0333Ti0.3O1,"759,300,40,3",10.1016/j.compositesb.2011.07.008,2011,train
MgFe2O4,"835,289",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.98Tb0.02Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.96Tb0.04Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.94Tb0.06Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.92Tb0.08Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.9Tb0.1Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.88Tb0.12Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.86Tb0.14Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.84Tb0.16Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.82Tb0.18Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Mg0.8Tb0.2Fe2O4,"835,289,84",10.1016/j.ceramint.2011.03.063,2011,train
Ba0.02Na0.1567Ti0.3333Bi0.1567O1,"759,192,951,40",10.1016/j.actamat.2017.07.008,2017,train
Sr0.3333Nb0.0333Co0.3O1,"526,300,291",10.1016/j.memsci.2018.05.061,2018,train
Na0.3333Nb0.3333O1,"526,951",10.1016/j.jeurceramsoc.2018.07.029,2018,train
Na0.3333Nb0.3333O1,"526,951",10.1016/j.jeurceramsoc.2018.07.029,2018,train
VMoCrFe,"354,941,987,58",10.1016/j.matdes.2018.07.023,2018,test
VMoCrFeAl0.2,"354,941,987,161,58",10.1016/j.matdes.2018.07.023,2018,test
VMoCrFeAl0.4,"354,941,987,161,58",10.1016/j.matdes.2018.07.023,2018,test
VMoCrFeAl0.6,"354,941,987,161,58",10.1016/j.matdes.2018.07.023,2018,test
VMoCrFeAl,"354,941,987,161,58",10.1016/j.matdes.2018.07.023,2018,test
LiV3Fe2CuO12,"289,818,1005,560",10.1016/s0025-5408(99)00216-0,1999,train
Ti0.3333Co0.3333O1,"759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiPbO3,"454,759",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.04Pb0.96O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.06Pb0.94O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.1Pb0.9O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.2Pb0.8O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.3Pb0.7O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.4Pb0.6O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.5Pb0.5O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.6Pb0.4O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.7Pb0.3O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.8Pb0.2O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.9Pb0.1O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCo0.94Pb0.06O3,"454,759,943",10.1016/j.materresbull.2018.08.007,2018,train
TiCoO3,"759,943",10.1016/j.materresbull.2018.08.007,2018,train
Ba0.02Na0.1567Ti0.3333Bi0.1567O1,"759,192,951,40",10.1016/j.ceramint.2016.06.084,2016,train
Ca0.0833Ti0.3333Cu0.25O1,"759,818,983",10.1016/j.jeurceramsoc.2016.07.039,2017,train
Gd0.25V0.25O1,"729,303",10.1016/j.optmat.2018.05.033,2018,train
Sr0.3333Fe0.1667Mo0.1667O1,"289,300,208",10.1016/s0038-1098(99)00079-4,1999,train
CoAl2O4,"881,671",10.1016/j.ceramint.2010.10.031,2011,train
Bi0.1333Sb0.5333Te1,"505,1019,146",10.1016/j.actamat.2017.06.036,2017,train
Bi0.4Sb1.6Te3.2,"505,1019,146",10.1016/j.actamat.2017.06.036,2017,train
Bi0.4Sb1.6Te3.4,"505,1019,146",10.1016/j.actamat.2017.06.036,2017,train
Bi0.4Sb1.6Te3.6,"505,1019,146",10.1016/j.actamat.2017.06.036,2017,train
Bi0.4Sb1.6Te3.8,"505,1019,146",10.1016/j.actamat.2017.06.036,2017,train
Bi0.4Sb1.6Te4,"505,1019,146",10.1016/j.actamat.2017.06.036,2017,train
Ti0.3333Ni0.0123Pb0.3704O1,"759,152,926",10.1016/s0272-8842(02)00086-x,2003,train
ZrSiC2,"112,1022",10.1016/j.jeurceramsoc.2017.11.045,2018,train
LiBaPO4,"360,1005,40",10.1016/j.solidstatesciences.2018.07.005,2018,test
Li0.6667Si0.3333O1,"746,1005",10.1016/j.ceramint.2014.04.096,2014,train
Sr0.0667Fe0.3333Bi0.2667O1,"289,192,300",10.1016/s0925-8388(00)01313-x,2001,train
Sr0.33FeBi0.67O3,"289,192,300",10.1016/s0925-8388(00)01313-x,2001,train
Sr0.1333Fe0.3333Bi0.2O1,"289,192,300",10.1016/s0925-8388(00)01313-x,2001,train
Sr0.1667Fe0.3333Bi0.1667O1,"289,192,300",10.1016/s0925-8388(00)01313-x,2001,train
Sr0.6FeBi0.4O3,"289,192,300",10.1016/s0925-8388(00)01313-x,2001,train
Sr0.67FeBi0.33O3,"289,192,300",10.1016/s0925-8388(00)01313-x,2001,train
Mg0.111Nb0.2223Pb0.3333O1,"454,526,835",10.1016/s0955-2219(02)00026-2,2002,train
Li0.49Fe2.49Zn0.02O4,"289,1005,220",10.1016/j.ceramint.2014.10.092,2015,train
LiMn0.333Co0.333Ni0.333O2,"683,10,1005,242",10.1016/j.jelechem.2018.04.069,2018,train
Li0.5Mn0.1665Co0.1665Ni0.1665O1,"683,10,1005,242",10.1016/j.jelechem.2018.04.069,2018,train
BaSrGa4O8,"593,300,40",10.1016/s0925-8388(02)00481-4,2002,train
La27W5O55.5,"243,824",10.1016/j.jeurceramsoc.2018.04.009,2018,test
Fe0.5Co0.5S2,"222,941,1020",10.1016/j.jallcom.2018.05.118,2018,test
Fe0.25Co0.25S1,"222,941,1020",10.1016/j.jallcom.2018.05.118,2018,test
Ti4Cu3Bi0.667O12,"759,818,192",10.1016/j.ceramint.2016.03.094,2016,train
Li3GaN2,"391,626",10.1016/j.ccr.2012.11.008,2013,train
Zr56Co28Ga16,"538,1020,1011",10.1016/j.jnoncrysol.2018.06.026,2018,test
Zr56Co28Ga14Sn2,"538,1020,1011,966",10.1016/j.jnoncrysol.2018.06.026,2018,test
Sr0.4FeBi0.6O3,"289,752,192",10.1016/j.ceramint.2014.07.077,2014,train
Sr0.55FeBi0.45O3,"289,752,192",10.1016/j.ceramint.2014.07.077,2014,train
Mg0.1667Ta0.3333O1,"835,114",10.1016/j.ceramint.2007.07.013,2008,train
LiTiCrO4,"90,437,759",10.1016/s0167-2738(98)00549-9,1999,train
LiTiCr0.6Al0.4O4,"90,437,759,977",10.1016/s0167-2738(98)00549-9,1999,train
Na0.32Li0.3467C0.3333O1,"1005,951",10.1016/j.electacta.2018.06.171,2018,train
